ilocy,ilocx,HDD (degC-day),rlat,rlon,lat,lon,station_name,ratio,model_vals
772,398,3384.0,5.2151149274009825,-16.64324273203796,49.8958,-123.281,SQUAMISH UPPER,0.576056991194008,5841.41605661131
772,532,5160.0,5.2008952560759045,-10.726340242868792,51.5042,-114.324,MADDEN,0.9274322582775426,5532.49132300559
772,561,5353.0,5.19438721830866,-9.427377395117452,51.7667,-112.28299999999999,CRAIGMYLE,1.0342497512375413,5146.654987159398
773,476,4003.0,5.253797842772089,-13.203936242889501,50.9533,-118.166,REVELSTOKE AIRPORT RD,0.5905879543388581,6739.912256658068
773,636,5594.0,5.261436470579305,-6.1227191232659415,52.3667,-107.01700000000001,LANGHAM 2W,1.0159165973652904,5475.422596042493
773,718,5959.0,5.232169727941138,-2.494310742355356,52.6664,-101.098,MAFEKING,1.0802907093409937,5485.118086860943
774,380,3061.0,5.297869560281184,-17.464000411005863,49.7,-124.51700000000001,TEXADA ISLAND A,0.6680802472513284,4556.044272864559
774,429,3271.0,5.315569553848419,-15.27626933292381,50.4218,-121.315,SPENCES BRIDGE NICOLA,0.5280737582135188,6159.411153533636
774,434,4995.0,5.300830930652868,-15.08097548770969,50.4667,-121.01700000000001,HIGHLAND VALLEY LORNEX,0.8282711588964313,5996.753411718606
774,549,5239.0,5.3099265254253885,-9.989132869980383,51.7675,-113.206,THREE HILLS,1.001659010983961,5200.9386821577955
776,375,2952.0,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,0.6714578924920821,4371.70458984375
776,405,4188.0,5.367198301998756,-16.368037148016132,50.1289,-122.955,WHISTLER,0.6259694958130725,6652.834815154253
776,494,4700.0,5.394415140675882,-12.39295400636217,51.2992,-116.98200000000001,GOLDEN A,0.6123166102926829,7632.644845367201
776,506,6337.0,5.405661917979287,-11.89478490110726,51.4333,-116.21700000000001,LAKE LOUISE,0.8176317781307596,7706.890386215056
776,574,5786.0,5.394942263633251,-8.862543458979177,52.070449999999994,-111.4495,CORONATION A,1.1228988815459238,5123.786410406836
776,1217,5910.0,5.382512908793029,19.592472947387485,49.0167,-66.4,CAP SEIZE,1.1016504853034548,5334.538922423657
777,381,3080.0,5.420220326338664,-17.40753530712463,49.8342,-124.5,POWELL RIVER A,0.6346071354262713,4826.1298535755595
777,443,3457.0,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS A,0.5726436516229694,6002.997555869724
777,462,4114.0,5.4158032679795,-13.849138453565981,50.9333,-119.21700000000001,EAGLE BAY,0.6675758968916793,6127.973476668045
777,537,5337.0,5.442755817845995,-10.528709430555413,51.7833,-114.1,OLDS,0.9979962886883218,5317.671607542086
777,611,5999.0,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,1.0968211501008367,5438.714768390165
777,702,6282.0,5.427034731484576,-3.224959760138713,52.8167,-102.31700000000001,HUDSON BAY A,1.119958672658232,5577.6232060670845
777,1249,5915.0,5.437659535684307,21.017884199220426,48.5167,-64.3833,VAL D ESPOIR,1.2189792943624969,4825.159319578101
778,349,3032.0,5.466629246781768,-18.811593513119927,49.3833,-126.54299999999999,ESTEVAN POINT,0.7259038378605408,4153.39601496589
778,409,3627.0,5.488780882029941,-16.176289528948576,50.3056,-122.734,PEMBERTON AIRPORT CS,0.5331881632262427,6764.2600179217925
778,484,6358.0,5.45128229469057,-12.84537403334695,51.2382,-117.70100000000001,GLACIER NP MT FIDELITY,0.8659136399243037,7301.282968686226
778,487,5954.0,5.482574779413113,-12.71709709241998,51.3017,-117.51700000000001,GLACIER NP ROGERS PASS,0.7921552145017873,7473.977436088715
778,1215,5502.0,5.474071268251271,19.507702492526956,49.1333,-66.4667,STE ANNE DES MONTS,1.0219918075707266,5353.3595004550225
779,529,5694.0,5.517534556250306,-10.88321669473655,51.7781,-114.68299999999999,SUNDRE A,1.0113656238690196,5598.381787392798
780,625,5568.0,5.544122937827777,-6.5985850629687155,52.5833,-107.85,RUDDELL,0.9914420163720442,5584.510914887976
780,670,6104.0,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT,1.0627255170700034,5711.453612249149
780,1230,6018.0,5.542262919725054,20.156251720308124,48.95,-65.5167,MURDOCHVILLE,1.1554932266441447,5178.905861685756
781,393,2981.0,5.591034476445283,-16.902537190674217,50.165,-123.854,MALIBU JERVIS INLET,0.4985944389771063,5945.217988112164
782,533,5467.0,5.66919563320891,-10.699960497195526,51.9667,-114.45,SUNDRE GARRINGTON,0.9974933090065526,5449.947518150222
782,575,5519.0,5.6416115562143885,-8.828124670467513,52.3192,-111.469,BROWNFIELD,1.0585609257015147,5184.391292504365
782,1246,5409.0,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,1.094508325257179,4914.18101251812
783,350,2848.0,5.685898010188604,-18.77692499938009,49.6,-126.617,NOOTKA LIGHTSTATION,0.6751235792486482,4194.787315301664
783,371,3272.0,5.703163327113734,-17.835905794927697,49.9519,-125.273,CAMPBELL RIVER A,0.7115931199304937,4572.30078125
783,440,4754.0,5.706275135358425,-14.808037931770281,50.935,-120.8,RED LAKE,0.7779052576659876,6076.950629425645
783,743,6202.0,5.678308941216235,-1.3756063661483318,53.1581,-99.2833,GRAND RAPIDS HYDRO,1.07524036857501,5735.607689008049
784,359,3263.0,5.720612188164001,-18.371201899434844,49.7789,-126.055,GOLD RIVER TOWNSITE,0.7149809402031985,4538.118651966073
784,366,3588.0,5.736421768491468,-18.072241886765422,49.9,-125.633,UPPER CAMPBELL LAKE,0.7798647917215878,4574.950063028002
784,373,2909.0,5.7292229190181025,-17.772274199447,49.9985,-125.195,CAPE MUDGE,0.6326480396937061,4572.30078125
784,377,3027.0,5.742449973970442,-17.597887925199913,50.0714,-124.949,CORTES ISLAND TIBER BAY,0.5513508560902557,5459.30810546875
784,1224,5438.0,5.748927772426061,19.914941341584605,49.2333,-65.7333,MONT LOUIS,1.0079191086685826,5364.96337890625
785,376,2849.0,5.772355128433861,-17.644526660186763,50.0833,-125.03299999999999,CORTES ISLAND,0.5189291671625829,5459.30810546875
785,442,5317.0,5.783119687623349,-14.73613903296527,51.0297,-120.728,CRISS CREEK,0.8649528754833359,6112.620744343816
785,541,5623.0,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,1.0502808761013167,5323.728058868389
785,558,5459.0,5.802603935090563,-9.577531909292219,52.3333,-112.71700000000001,STETTLER NORTH,1.0307076278836325,5266.606146347623
785,571,5269.0,5.773260603414695,-8.999069265087329,52.4167,-111.78299999999999,ALLIANCE SOUTH,1.0030981102181573,5223.216455133594
785,620,5906.0,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A,1.044041570238697,5625.082403154984
785,1249,5385.0,5.79153324323768,20.99524749910319,48.85,-64.2,CAP DES ROSIERS,1.094604810572567,4891.945304117273
786,451,4097.0,5.816892555350051,-14.322165263004118,51.1833,-120.117,BARRIERE,0.6574907438677908,6196.258935149285
787,561,5382.0,5.866023263457521,-9.470585890088376,52.4167,-112.56700000000001,RED WILLOW,1.019030990771628,5251.816446728031
787,567,5141.0,5.862400704628056,-9.191982363904266,52.4675,-112.12,FORESTBURG PLANT SITE,0.9738917631580052,5249.164083439471
787,682,6212.0,5.878916848485432,-4.088760434496844,53.2,-103.8,AYLSHAM,1.0853634584200131,5691.2739204785
787,1201,5969.0,5.861313131619628,18.858563684889763,49.7333,-67.1667,PENTECOTE,1.10292452229887,5381.57036903857
787,1230,5553.0,5.854185840976831,20.167074983867447,49.2333,-65.3167,CAP MADELEINE,1.0710244069699153,5155.62763700873
788,451,3971.0,5.932724915674236,-14.330120957742263,51.2918,-120.18299999999999,DARFIELD,0.6360431707211789,6208.211881021011
788,543,5292.0,5.9169006699572,-10.228364558549286,52.3108,-113.792,RED DEER,0.9880684968815998,5325.81431057518
788,598,5663.0,5.931250671246032,-7.8023032720598176,52.7833,-109.9,ARTLAND,1.03241626820204,5454.3745790273
788,1140,7183.0,5.937914987595253,16.168086728357704,50.7333,-71.05,BONNARD,1.0959416593188998,6517.359358571895
789,477,4749.0,5.948832562889313,-13.177820581144742,51.6297,-118.425,GOLDSTREAM RIVER,0.6646680547974899,7104.779447897317
789,535,5432.0,5.971233130869569,-10.593537499824683,52.2847,-114.391,ECKVILLE SOUTH,1.0013514264182428,5394.192960265875
789,554,5335.0,5.958099414416996,-9.753778938421876,52.45,-113.05,MIRROR FLETCHER,1.002617626484657,5291.1774386686875
790,427,5363.0,5.991888472921368,-15.380577105305397,51.0333,-121.8,PORCUPINE CREEK,0.8538682831860585,6245.542274848167
790,657,6103.0,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,1.0588505252044653,5731.416254589277
790,675,6228.0,5.990955855920777,-4.400474751622954,53.2833,-104.333,LOST RIVER,1.0800173534270283,5734.177174912772
790,680,6226.0,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN A,1.08406019199532,5710.957876990832
791,545,5466.5,6.0554054724716675,-10.173365000112536,52.457800000000006,-113.753,LACOMBE CDA,1.0202497079793016,5327.900562281971
792,372,3103.0,6.099084371860609,-17.80527022983485,50.3332,-125.446,CHATHAM POINT,0.6366049471992815,4846.910537317169
792,442,5070.0,6.087149700909907,-14.713699399972128,51.3265,-120.839,VIDETTE LAKE SHARPE LAKE,0.8239036564597003,6119.060773100374
792,1330,4948.0,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,1.1440550376711596,4300.668922155212
793,645,6377.0,6.135210259560193,-5.725413134004645,53.2833,-106.55,CAMEO,1.1053319793103957,5736.895238259591
793,1333,4907.0,6.1456061834572,24.707468414507222,47.5833,-58.9667,ISLE AUX MORTS,1.1246028374139883,4338.804885593328
794,525,5036.0,6.19553059065946,-11.051381752188503,52.4,-115.2,HORBURG,0.8917432260272367,5615.638462064281
794,529,5759.0,6.182117788150944,-10.87458522445161,52.427350000000004,-114.9145,ROCKY MTN HOUSE A,1.043674827736542,5487.001855725311
794,550,5177.0,6.179361125041428,-9.914864255311645,52.6333,-113.383,WETASKIWIN SOUTH,0.9687556697227848,5313.946102029455
795,444,5281.0,6.247723152510499,-14.63276661496864,51.5038,-120.79299999999999,BRIDGE LAKE 2,0.853312927473683,6154.050840985815
795,584,5760.0,6.2263934650502115,-8.428152458461946,52.9667,-111.0,FABYAN,1.0552991618177254,5427.503693511931
795,606,5854.0,6.225710886059227,-7.449038531760667,53.1309,-109.404,WASECA,1.0356627003401737,5620.663948792798
795,663,6234.0,6.211809802296381,-4.931115587519079,53.45,-105.25,WEIRDALE,1.078895407803884,5745.670158072526
795,1327,4767.0,6.241882677670423,24.455107547585936,47.7833,-59.2333,TOMPKINS,1.098645036709657,4314.6044921875
796,439,5237.0,6.273104291985768,-14.837554154671967,51.4667,-121.117,WATCH LAKE NORTH,0.8606521898664575,6050.735005325825
796,509,5516.0,6.279736919032897,-11.747331698984901,52.3167,-116.333,BIGHORN DAM,0.782029868614833,7013.812540974869
797,577,5581.0,6.315994154999823,-8.729894653303289,53.0,-111.51700000000001,KINSELLA RANCH,1.0355370384497615,5359.195780883319
797,593,5823.0,6.305541257003819,-8.01463445560685,53.1167,-110.35,PARADISE VALLEY,1.0491819759280183,5518.857829197621
797,625,6237.0,6.318702835497008,-6.599840819374417,53.35,-108.03299999999999,MEDSTEAD,1.0721383003859428,5784.664433639171
797,632,6015.0,6.295206216756323,-6.310304850448561,53.3667,-107.55,SPIRITWOOD WEST,1.041943916986053,5740.431323810839
797,1326,4708.0,6.29621336807755,24.41458092425264,47.85,-59.25,DOYLES,1.0850473742037057,4314.6044921875
798,543,5424.0,6.366494443567938,-10.227707160008594,52.75,-113.95,DAKOTA WEST,1.0114615134000973,5332.410267706941
798,806,6874.0,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,1.1044340966504664,6189.035293660703
799,514,6191.0,6.415403882587459,-11.53389777682697,52.5,-116.05,NORDEGG RS,0.9756813867605305,6309.660927727221
799,603,5913.0,6.401482546734795,-7.580763452375908,53.2833,-109.667,LLOYDMINSTER 12E,1.0432848132236938,5635.83449516018
800,555,5532.0,6.463981185772587,-9.729570888313017,52.95,-113.18299999999999,GWYNNE,1.03489210434274,5315.4536479781855
800,598,5839.0,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,1.0379120270821047,5594.112142443519
800,763,6910.0,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,1.140806350609932,6023.090028061401
801,438,5079.0,6.479944389306673,-14.89323880996077,51.6469,-121.303,100 MILE HOUSE,0.8364846965788612,6037.726695259777
801,439,5054.0,6.4965383453506425,-14.83152150856505,51.6814,-121.21700000000001,100 MILE HOUSE 6NE,0.8294437243924075,6059.008327964785
801,441,5132.0,6.497238556674881,-14.743559599750396,51.7086,-121.083,BUFFALO LAKE,0.8356276606913483,6106.988156005437
802,560,5548.0,6.5168158846192465,-9.491987419918518,53.05,-112.81700000000001,CAMROSE,1.0299000013918183,5356.666778543281
802,610,6106.0,6.521524327565458,-7.277127875163325,53.45,-109.2,BUTTE ST PIERRE,1.0565988704472045,5746.453481113485
802,720,6467.0,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A,1.0996420221684056,5847.9650792724005
802,870,7465.0,6.527474346337769,4.229992367547862,53.8333,-89.8667,BIG TROUT LAKE,1.1500069859236763,6454.79673934823
802,1209,6202.0,6.526088218670024,19.216683889338345,50.2167,-66.2667,SEPT-ILES A,1.080992693873577,5705.086593538004
803,468,4760.5,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A,0.6615720008652304,7155.313891407011
803,495,6724.0,6.580824438070113,-12.377348181631922,52.45,-117.45,SUNWAPTA,0.8430635748044563,7930.866080900724
803,548,5369.0,6.564121184996623,-10.039006639652118,52.9833,-113.71700000000001,BRIGHTVIEW,1.0052181190580884,5311.1226810778735
803,1351,5101.0,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.0969210549005128,4624.16357421875
804,444,4890.0,6.6075274821433405,-14.640415419276222,51.8447,-120.979,RUTH LAKE,0.7853868306844431,6191.252007294328
804,536,5401.0,6.645777923400305,-10.558670350711639,52.95,-114.583,WINFIELD,1.009739251152914,5318.855306651947
805,354,3377.0,6.6747472272446595,-18.602265614133806,50.5833,-126.93299999999999,ALERT BAY,0.7337489499169868,4576.535182139536
806,653,6100.0,6.729632151874416,-5.362566278886254,53.9167,-106.06700000000001,WASKESIU LAKE,1.0534783258716072,5757.811828196908
806,1328,4912.0,6.695027424718028,24.498816917340328,48.1667,-58.8667,LOCKLEVEN,1.0681904697235378,4572.5966796875
807,576,5635.0,6.749552732677356,-8.779208683482693,53.4167,-111.73299999999999,RANFURLY 2NW,1.024126729709654,5471.336887106373
807,577,5698.0,6.772946361776518,-8.723991104439726,53.45,-111.65,RANFURLY,1.0340800322558052,5479.255222199331
807,1393,4928.0,6.755783518021847,27.354228341853922,46.8667,-55.1333,LAMALINE,1.0734094393204836,4565.1865234375
808,338,2912.0,6.806457441198407,-19.308697608225035,50.4411,-128.033,QUATSINO LIGHTSTATION,0.6563164443931704,4411.95751953125
808,344,3144.0,6.799956018947416,-19.048079500547292,50.5336,-127.65299999999999,QUATSINO,0.713345294745099,4382.6417727043545
809,349,3469.0,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,0.7641728757345198,4514.045360874578
809,538,5383.0,6.843546677198886,-10.450880366296312,53.1667,-114.48299999999999,BRETON,1.0030253180506772,5336.613146938631
809,551,5709.0,6.865939470713725,-9.90419480859374,53.3067,-113.60600000000001,EDMONTON INTERNATIONAL CS,1.0597281695082157,5356.96491027618
809,572,5697.0,6.849001617251035,-8.94303792876865,53.4833,-112.03299999999999,VEGREVILLE CDA,1.0336379890582232,5480.636446140743
809,583,5653.0,6.827131239788714,-8.46986631495366,53.55,-111.25,CHAILEY,1.0139837461817105,5543.719265528136
809,598,6010.0,6.825537633464427,-7.792156835357148,53.6667,-110.133,TULLIBY LAKE,1.0655993101180623,5608.3328247003265
810,530,5197.0,6.908602573754417,-10.834386051531007,53.1436,-115.126,VIOLET GROVE CS,0.964542163514883,5357.778280361903
810,547,5456.0,6.882175593512614,-10.058986180474147,53.2897,-113.863,CALMAR,1.0167021633187576,5336.22153857236
810,551,5675.0,6.872797573742963,-9.888532509729613,53.3167,-113.583,EDMONTON INT'L A,1.0527636614075278,5360.289150035134
810,572,5818.0,6.878051683715291,-8.976976249942552,53.5053,-112.098,VEGREVILLE,1.0538960503352692,5489.454344624578
811,421,4351.0,6.934204156514658,-15.626505845796654,51.85,-122.65,WINEGLASS RANCH,0.7253485858161424,5964.795409140044
812,549,5449.0,6.991728312406066,-9.965152328606807,53.4167,-113.75,EDMONTON WOODBEND,1.0118552053875836,5354.903823821658
812,563,5408.0,6.998428220532822,-9.350817938213927,53.55,-112.75,TOFIELD NORTH,0.9830019602106838,5470.607247728904
812,1385,4586.0,6.9946316014061445,27.037707349268754,47.2297,-55.3608,GARNISH,0.973939263314315,4682.2587890625
812,1387,4490.0,6.960249808123725,27.10524126954554,47.1667,-55.3,WINTERLAND,0.9535515247015426,4682.2587890625
813,761,6748.0,7.043692215883258,-0.6022408708106671,54.5397,-98.0303,CROSS LAKE JENPEG,1.0783540568367718,6222.5290793823715
813,1376,4644.0,7.043781175509976,26.63944938836034,47.4667,-55.8333,HARBOUR BRETON,0.9840433580060796,4692.791015625
814,437,5462.0,7.063303973997932,-14.953217742857733,52.1836,-121.686,SPOKIN LAKE 4E,0.8975866823565553,6051.019228275986
814,553,5528.0,7.061957641047467,-9.816541237737228,53.5167,-113.53299999999999,UNIVERSITY OF ALBERTA METABOLIC CENTRE,1.020241413769185,5387.885072355868
814,1321,4858.0,7.089213730423145,24.20655476486855,48.65,-58.9833,LOURDES,1.0157589582679303,4755.76171875
814,1416,4932.0,7.088380796889533,28.39707374574577,46.6333,-53.5833,ST SHOTTS,1.1122191615243924,4409.46533203125
815,397,5086.0,7.129216746708458,-16.71753132325283,51.6747,-124.405,TATLAYOKO LAKE,0.728463421939907,6942.595199870604
815,430,4320.0,7.099506372408872,-15.242580282510573,52.1281,-122.149,WILLIAMS LAKE RIVER,0.7199118495730766,5967.022318693285
815,432,4979.0,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,0.826266780429529,5992.045068036921
815,489,5299.0,7.097323706908893,-12.626067082342265,52.8833,-118.06700000000001,JASPER,0.6954749773454,7576.448018825664
815,490,5384.0,7.132905600093984,-12.59280256834153,52.9264,-118.03,JASPER WARDEN,0.7108563587421677,7531.412521168622
815,540,5092.0,7.117577092043255,-10.377829374331101,53.45,-114.46700000000001,HIGHVALE,0.9445474859235944,5360.654730089657
815,553,5118.5,7.11523534230124,-9.795438104954192,53.5732,-113.5175,EDMONTON CITY CENTRE A,0.9434581314003445,5394.774713147187
815,614,6137.0,7.104910919066427,-7.1238728373549876,54.05,-109.1,LOON LAKE CDA EPF,1.0573637605317965,5771.450021098431
815,1328,4720.0,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,0.9869045457028882,4755.76171875
816,545,5177.5,7.165371154453291,-10.146260505625014,53.547349999999994,-114.10799999999999,EDMONTON STONY PLAIN,0.9605606711926352,5359.799500775745
816,556,5317.0,7.17153929319362,-9.691188561156341,53.65,-113.367,OLIVER TREE NURSERY,0.9742835199459359,5426.684103055199
816,562,5495.0,7.142646703644518,-9.39280651845686,53.6828,-112.868,ELK ISLAND NAT PARK,0.9948083692524922,5492.6446616255325
816,587,6066.0,7.135207527603276,-8.301568698285047,53.8833,-111.06700000000001,ELK POINT,1.068661485762584,5644.3701388336485
816,622,6290.0,7.135252540529704,-6.770535142688353,54.1333,-108.51700000000001,MEADOW LAKE A,1.0907416047230558,5734.321044565939
816,1349,5854.0,7.172007122971,25.41015143386628,48.1667,-57.3333,BURNT POND,1.184346335919425,4915.042016313919
816,1389,4680.0,7.17292581016405,27.211408081267916,47.2992,-55.01,RED HARBOUR PB,0.9939022573726547,4682.2587890625
816,1408,4601.0,7.169275062737265,28.04026723534021,46.8831,-53.9681,BRANCH,1.0375750937091908,4409.46533203125
817,336,3213.0,7.217536626163485,-19.408809155479275,50.7822,-128.42700000000002,CAPE SCOTT,0.7241568460972722,4411.95751953125
817,554,5372.0,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,0.9858122072528157,5418.699279785413
817,558,5496.0,7.2140820217300625,-9.56975798433944,53.7167,-113.18299999999999,FORT SASKATCHEWAN,1.0013467983626005,5457.772741285244
817,1331,4947.0,7.203142503979443,24.609907179180368,48.5667,-58.3667,BLACK DUCK,1.0228923883291632,4809.11542593563
818,347,3270.0,7.227129819046011,-18.92339385005706,50.9758,-127.728,PINE ISLAND,0.7106455691084026,4575.59880144868
818,713,6605.0,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON A,1.0817656775282463,6071.456131832832
818,1244,6300.0,7.2595427423462,20.768642084400955,50.2833,-63.6,HAVRE-SAINT-PIERRE A,1.081870380154576,5790.533203125
820,435,5213.0,7.338383497152866,-15.044464073760416,52.4167,-121.96700000000001,CAMILLE LAKE,0.8557620905107811,6057.423229000592
820,710,6129.0,7.355874420011581,-2.8381373462595576,54.7667,-101.883,FLIN FLON,1.0014683721727227,6085.631071019414
820,1377,5130.0,7.329796111963047,26.672264273453912,47.7,-55.5833,POOLS COVE FORTUNE BAY,1.0958807994176682,4654.867085416746
820,1390,4658.0,7.3432719055429,27.244436784751777,47.4306,-54.8428,BOAT HARBOUR,1.0262805009118363,4513.221456300456
820,1413,4538.0,7.337818794506277,28.26099488251017,46.9167,-53.5667,ST MARY'S,1.0327148437746585,4369.555999619939
821,495,5076.0,7.394835838484584,-12.386325961795823,53.2333,-117.81700000000001,JASPER EAST GATE,0.7305966082685069,6908.7137548971195
821,572,5909.0,7.395209682704111,-8.955686241671224,54.0167,-112.23299999999999,ANDREW,1.0466785636390685,5613.760723605327
821,1331,5248.0,7.362144133067964,24.62615250390588,48.7,-58.2333,GALLANTS,1.0724630360807308,4865.917387030129
822,442,4866.0,7.430360953455115,-14.733804900951823,52.6,-121.53299999999999,LIKELY,0.760778184587085,6360.149019686467
822,475,5332.0,7.418240992223226,-13.270245700635696,53.0167,-119.23299999999999,MOUNT ROBSON RANCH,0.66754820993775,7942.564357227384
823,1254,6135.0,7.470948525175208,21.237943393270957,50.2833,-62.8,BAIE JOHAN BEETZ,1.1200038926003135,5446.88583174764
824,348,3387.0,7.503677578087072,-18.881920419341203,51.2472,-127.835,EGG ISLAND,0.6875083276504115,4898.80859375
824,426,5470.0,7.511368592595151,-15.407418708929029,52.4664,-122.617,TWAN CREEK,0.9015164888109839,6033.466272869009
824,495,5730.0,7.515284662965111,-12.384257285248243,53.35,-117.867,BRULE BLACK CAT,0.8453296628197428,6740.339172144082
824,514,5752.0,7.52710801321648,-11.51139931173636,53.5833,-116.46700000000001,EDSON A,1.0059745924108878,5685.715211877996
824,515,5595.0,7.522142332155376,-11.504026781885306,53.5803,-116.45299999999999,EDSON CLIMATE,0.9835028429148013,5656.88967240944
824,560,6030.0,7.491234760087808,-9.510575028390956,54.0,-113.18299999999999,REDWATER,1.083933530688318,5531.8181958413015
824,1371,5033.0,7.50250822947778,26.399342478358754,47.9833,-55.80835,BAY D'ESPOIR GEN STN,1.0475908474346112,4777.365538019909
824,1403,4230.0,7.514621430997384,27.815292532611775,47.2939,-53.9933,ARGENTIA (AUT),0.9213721445466001,4565.1865234375
824,1409,4601.0,7.489231808792237,28.090345100255703,47.1333,-53.6667,NORTH HARBOUR,1.0375750937091908,4409.46533203125
824,1422,4825.0,7.511580126553642,28.651461156176858,46.8667,-52.95,CAPPAHAYDEN,1.091521166032471,4395.6023151768495
825,391,5448.0,7.538571356266631,-16.954030680868968,51.9778,-124.99,KLEENA KLEENE 2,0.7830973287447262,6917.905000654436
825,550,5683.0,7.575947888254664,-9.920377291609324,53.9968,-113.889,BUSBY,1.0333849634217838,5468.506788384439
825,1032,7425.0,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,1.096445775618393,6733.83602608318
826,584,6043.0,7.585990216517053,-8.447300265192535,54.3,-111.45,ST LINA,1.0523338040086827,5710.2130243786305
826,599,5816.0,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,0.9960791093796698,5806.090534289209
826,1410,4780.0,7.601455119667214,28.116150540572814,47.2167,-53.55,COLINET,1.0739600079866245,4425.812638142788
827,467,4908.0,7.635677713170569,-13.595093605721544,53.1333,-119.85,DUNSTER,0.633274148170208,7706.6570321669715
827,532,5926.0,7.645226302241052,-10.733684917502696,53.8833,-115.25,RONAN,1.0720676618913239,5496.581711780363
827,1268,6137.0,7.646599951001509,21.855483859627054,50.1833,-61.8167,NATASHQUAN A,1.0716990118154193,5694.25
827,1333,4732.0,7.665818126824087,24.702111897273234,48.9333,-57.9167,CORNER BROOK,0.9490724887939231,4957.909430113574
828,1332,4666.0,7.670314249600299,24.67471781601549,48.95,-57.95,CORNER BROOK,0.9345505158711136,4964.72491726746
829,522,5731.0,7.7132460076581975,-11.156081337022442,53.85,-115.96700000000001,SHINING BANK,1.0134876357810632,5622.962550745794
829,544,5438.0,7.743529592078992,-10.221767770910317,54.0947,-114.448,BARRHEAD CS,0.9839223306131194,5495.808905502925
829,1329,4578.0,7.722294253194859,24.52210267123741,49.0667,-58.1167,MCIVER'S,0.9296459594118814,4896.78955078125
830,1408,4579.0,7.7776241149269865,28.020228486705022,47.4167,-53.5375,WHITBOURNE,1.0261009803761387,4437.453125
831,351,3186.0,7.83993124127299,-18.761637319688077,51.6035,-127.86399999999999,ADDENBROKE ISLAND,0.6822381021381221,4643.688060763951
831,541,5741.0,7.810345109113882,-10.345867985011859,54.1322,-114.678,CAMPSIE,1.0313932072390284,5534.985882385483
831,1336,5015.0,7.83207611207124,24.837850001737877,49.0167,-57.6167,SOUTH BROOK PASADENA,0.9911529892529745,5031.337837087924
832,445,5722.0,7.873275871272565,-14.577189886692334,53.0692,-121.515,BARKERVILLE,0.8690928078452869,6546.888356024404
833,464,4939.0,7.92868034569788,-13.757534379875342,53.3667,-120.25,MCBRIDE NORTH,0.6475887735407515,7583.90618978892
833,667,6513.0,7.903160812653753,-4.758247218746956,55.15,-105.26700000000001,LA RONGE A,1.0755735537882427,6021.354553356441
833,1348,5247.0,7.890790861218801,25.37151188867836,48.8167,-56.8667,BUCHANS,1.0372585836598747,5030.107472180405
833,1352,5335.0,7.93149059624256,25.551308792130854,48.7667,-56.6,EXPLOITS DAM,1.0628004043655221,4991.5560279017745
833,1398,4836.0,7.905340473946471,27.57780213443497,47.75,-54.0,ARNOLDS COVE,1.0508902765142984,4575.959330411105
833,1414,4442.0,7.891846443917485,28.28106039556471,47.3819,-53.1233,HOLYROOD,0.9889996772762399,4466.174028861315
834,526,5510.5,7.970771423086389,-10.980626492381251,54.1418,-115.7855,WHITECOURT,0.9704353033352869,5646.478214762485
834,537,5763.0,7.9540342273502755,-10.517579982149824,54.2333,-115.01700000000001,MOOSE WALLOW,1.0237567664780083,5597.641385194693
834,1393,4704.0,7.949488260560934,27.384030616750238,47.8853,-54.2131,SWIFT CURRENT,1.010098015007304,4630.81075067308
834,1397,4877.0,7.948417971057729,27.552173608785328,47.8,-54.0,COME BY CHANCE,1.0571711218862965,4587.337589986723
834,1413,4305.0,7.95831433883582,28.259213595813193,47.45,-53.1,HOLYROOD GEN STN,0.9575206394598709,4470.728011550579
835,432,4645.0,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,0.7536975665012722,6128.325759149361
