ilocy,ilocx,annual_rain (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
811,1228,829.0,6.955154706028982,20.071145631038487,50.2833,-64.7833,RIVIERE AU TONNERRE,1.0433604064395081,921.518310546875
811,1389,1513.0,6.929790096379555,27.200216131122858,47.0936,-55.2017,SALT POND,1.2927479282841108,1357.4031982421875
812,549,380.0,6.991728312406066,-9.965152328606807,53.4167,-113.75,EDMONTON WOODBEND,0.9420052552061233,467.8580017089844
812,563,365.0,6.998428220532822,-9.350817938213927,53.55,-112.75,TOFIELD NORTH,0.9348163851578387,452.8457946777344
813,574,312.0,7.006878560730643,-8.881387186696433,53.65,-111.98299999999999,WARWICK,0.822379724564674,440.01348876953125
813,761,343.0,7.043692215883258,-0.6022408708106671,54.5397,-98.0303,CROSS LAKE JENPEG,0.9015752749538062,441.2410583496094
813,1376,1268.0,7.043781175509976,26.63944938836034,47.4667,-55.8333,HARBOUR BRETON,1.0141032554166989,1450.176513671875
814,437,384.0,7.063303973997932,-14.953217742857733,52.1836,-121.686,SPOKIN LAKE 4E,0.7862721475377717,566.4246215820312
814,553,354.0,7.061957641047467,-9.816541237737228,53.5167,-113.53299999999999,UNIVERSITY OF ALBERTA METABOLIC CENTRE,0.8896937385634053,461.4732360839844
815,397,306.0,7.129216746708458,-16.71753132325283,51.6747,-124.405,TATLAYOKO LAKE,1.3242104818469194,268.0082702636719
815,432,287.0,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,0.6514680714253749,510.943115234375
815,489,289.0,7.097323706908893,-12.626067082342265,52.8833,-118.06700000000001,JASPER,0.7692786657562826,435.7104187011719
815,553,346.0,7.1153958025878365,-9.795709266970313,53.5733,-113.51799999999999,EDMONTON CITY CENTRE A,0.8734491033033727,459.43310546875
815,614,320.0,7.104910919066427,-7.1238728373549876,54.05,-109.1,LOON LAKE CDA EPF,0.8696942020245386,426.7437744140625
815,1328,930.0,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,0.8472658045987306,1273.0546875
816,437,329.0,7.143441021391189,-14.95151551340075,52.2603,-121.72399999999999,OCHILTREE MIOCENE,0.661804141274892,576.5675659179688
816,442,402.0,7.172715614097824,-14.708731995137928,52.3625,-121.36399999999999,HORSEFLY LAKE GRUHS LAKE,0.713299670905424,653.6387939453125
816,470,523.0,7.17394536895265,-13.494461475998696,52.7195,-119.47200000000001,CARIBOO LODGE,1.1849061847729274,511.9193115234375
816,545,379.0,7.165517526809998,-10.146227458310676,53.5475,-114.10799999999999,EDMONTON STONY PLAIN,0.9474022529100103,463.9685974121094
816,587,323.0,7.135207527603276,-8.301568698285047,53.8833,-111.06700000000001,ELK POINT,0.8708968102922949,430.1496887207031
816,622,319.0,7.135252540529704,-6.770535142688353,54.1333,-108.51700000000001,MEADOW LAKE A,0.8554876938048488,432.4747009277344
816,1349,1038.0,7.172007122971,25.41015143386628,48.1667,-57.3333,BURNT POND,0.8791105581438773,1369.423095703125
817,336,2655.0,7.217536626163485,-19.408809155479275,50.7822,-128.42700000000002,CAPE SCOTT,1.3038911250620813,2361.603515625
817,554,339.0,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,0.8606776378840101,456.8177490234375
817,558,346.0,7.2140820217300625,-9.56975798433944,53.7167,-113.18299999999999,FORT SASKATCHEWAN,0.8819549365061511,455.002197265625
818,343,2119.0,7.225774117220209,-19.07644773785695,50.9167,-127.95,BULL HARBOUR,1.106032835844535,2222.013671875
818,347,2161.0,7.227129819046011,-18.92339385005706,50.9758,-127.728,PINE ISLAND,1.1197062446248365,2238.38330078125
818,506,444.0,7.263057379913266,-11.890869025359327,53.2333,-116.96700000000001,ROBB RS,1.0869747808517194,473.7478942871094
818,713,347.0,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON A,0.9191384692235847,437.8570251464844
819,397,235.0,7.283010582451803,-16.70221532731708,51.8244,-124.46700000000001,LUNCH LAKE,1.0675778658101185,255.30075073242188
820,710,346.0,7.355874420011581,-2.8381373462595576,54.7667,-101.883,FLIN FLON,0.9139620016472562,439.0679626464844
821,429,312.0,7.38180120522813,-15.293816163163369,52.3797,-122.374,MCLEESE LAKE FRASERVIEW,0.7120228542944453,508.2114562988281
821,495,435.0,7.394835838484584,-12.386325961795823,53.2333,-117.81700000000001,JASPER EAST GATE,1.1270060917246918,447.658447265625
821,572,323.0,7.395209682704111,-8.955686241671224,54.0167,-112.23299999999999,ANDREW,0.8521788150685776,439.5978698730469
821,1331,1185.0,7.362144133067964,24.62615250390588,48.7,-58.2333,GALLANTS,1.1156857049522717,1231.85693359375
823,1254,750.0,7.470948525175208,21.237943393270957,50.2833,-62.8,BAIE JOHAN BEETZ,0.9153635000273517,950.2797241210938
824,348,2509.0,7.503677578087072,-18.881920419341203,51.2472,-127.835,EGG ISLAND,1.254160968237383,2320.230712890625
824,426,305.0,7.511368592595151,-15.407418708929029,52.4664,-122.617,TWAN CREEK,0.7182932363631046,492.47235107421875
824,431,363.0,7.507803462106929,-15.19413281941133,52.5306,-122.286,MCLEESE LAKE GRANITE MT,0.7717236202867537,545.5425415039062
824,495,411.0,7.515284662965111,-12.384257285248243,53.35,-117.867,BRULE BLACK CAT,1.072895208418116,444.29180908203125
824,497,371.0,7.505092880979289,-12.282846202598076,53.3667,-117.7,ENTRANCE,0.9621295376097588,447.2230224609375
824,547,357.0,7.49435120414298,-10.077412377292015,53.8833,-114.117,SION,0.9251844280759172,447.5315856933594
824,1371,1284.0,7.505245458531249,26.404257443472744,47.9833,-55.8,BAY D'ESPOIR GEN STN,1.1346975584980112,1312.407470703125
825,391,206.0,7.538571356266631,-16.954030680868968,51.9778,-124.99,KLEENA KLEENE 2,0.581037821528108,411.19384765625
825,1032,464.0,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,0.935704351423957,575.1261596679688
826,584,364.0,7.585990216517053,-8.447300265192535,54.3,-111.45,ST LINA,0.9869793033147548,427.7373046875
826,599,328.0,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,0.8893160307696563,427.7613220214844
826,1410,1222.0,7.601455119667214,28.116150540572814,47.2167,-53.55,COLINET,1.0506478948885072,1348.9560546875
827,532,403.0,7.645226302241052,-10.733684917502696,53.8833,-115.25,RONAN,1.037122642326821,450.6700744628906
827,1268,781.0,7.646599951001509,21.855483859627054,50.1833,-61.8167,NATASHQUAN A,0.8971542416982901,1009.6427001953125
828,1332,822.0,7.670314249600299,24.67471781601549,48.95,-57.95,CORNER BROOK,0.8160171043991817,1168.3052978515625
828,1404,1210.0,7.681180286349028,27.85628656384473,47.4167,-53.8167,LONG HARBOUR,1.0785782216729252,1301.1204833984375
829,522,399.0,7.7132460076581975,-11.156081337022442,53.85,-115.96700000000001,SHINING BANK,1.0076975559529042,459.22601318359375
829,528,438.0,7.716831432005738,-10.889325726098036,53.9167,-115.53299999999999,HIGHWAY,1.1170337829534533,454.769775390625
829,539,382.0,7.72357577690458,-10.409987325562325,54.0333,-114.75,PADDLE RIVER,1.006395071732224,440.22900390625
829,1419,1341.0,7.717138353829867,28.539548624607665,47.1,-52.9333,CAPE BROYLE,1.1523519896758245,1349.66943359375
830,432,339.0,7.794660160528286,-15.149250983626725,52.8167,-122.367,KERSLEY,0.675937604560772,581.6702880859375
831,351,3208.0,7.83993124127299,-18.761637319688077,51.6035,-127.86399999999999,ADDENBROKE ISLAND,1.5244804994118883,2440.59814453125
831,541,347.0,7.810345109113882,-10.345867985011859,54.1322,-114.678,CAMPSIE,0.9201995942364972,437.35211181640625
832,445,537.0,7.873275871272565,-14.577189886692334,53.0692,-121.515,BARKERVILLE,0.8580580845726455,725.8408203125
832,1419,1241.0,7.846302757873769,28.52744787968708,47.2167,-52.85,TORS COVE,1.0795789248214167,1333.218017578125
833,667,364.0,7.903160812653753,-4.758247218746956,55.15,-105.26700000000001,LA RONGE A,0.9422790375199781,448.02850341796875
833,1348,863.0,7.890790861218801,25.37151188867836,48.8167,-56.8667,BUCHANS,1.014053802289385,987.037353515625
833,1352,814.0,7.93149059624256,25.551308792130854,48.7667,-56.6,EXPLOITS DAM,0.9713852657577023,971.8890380859375
834,526,418.0,7.97302083337573,-10.980979499107141,54.1439,-115.787,WHITECOURT A,1.0555860685896128,459.26824951171875
834,1413,954.0,7.95831433883582,28.259213595813193,47.45,-53.1,HOLYROOD GEN STN,0.9362007986244899,1181.8521728515625
835,432,387.0,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,0.7537513869691516,595.479248046875
836,1337,728.0,8.021051910463298,24.872999644441798,49.1667,-57.4333,DEER LAKE,0.7897159625734692,1069.163818359375
837,426,339.0,8.07464247824634,-15.431256677333446,52.9917,-122.955,PUNTCHESAKUT LAKE,0.7357916708422374,534.3534545898438
837,515,431.0,8.065085315752084,-11.472617740716316,54.1139,-116.631,KAYBOB 3,1.0574749586873495,472.7058410644531
837,539,418.0,8.070466104101605,-10.429285974859638,54.3667,-114.917,FORT ASSINIBOINE,1.0741816215780504,451.31768798828125
837,1336,729.0,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,0.782458971454036,1080.5621337890625
837,1396,1108.0,8.088759375641288,27.495885801189328,47.9492,-53.9653,GOOBIES,1.1794246139585554,1089.5655517578125
837,1418,1172.0,8.106864939483001,28.474338160291843,47.4667,-52.7167,PETTY HARBOUR,1.0240238229398892,1327.3985595703125
838,380,652.0,8.13814312951502,-17.437184206678914,52.3681,-126.06700000000001,STUIE TWEEDSMUIR LODGE,1.0401975492722069,726.9684448242188
838,705,354.0,8.138488938936142,-3.055518822819442,55.5333,-102.35,ISLAND FALLS,0.9244994591108179,444.099609375
838,1416,1234.0,8.126197355843289,28.409254978313303,47.5167,-52.7833,ST JOHN'S WEST CDA,1.100652938429792,1300.31494140625
839,1335,963.0,8.163405045656338,24.820435529383964,49.3167,-57.4,CORMACK,1.0226214889874479,1092.182373046875
840,553,413.0,8.20003412011223,-9.795808246162009,54.6328,-113.914,CROSS LAKE,1.1007327437055483,435.1629943847656
840,1404,1013.0,8.217218407522516,27.877237038166328,47.8667,-53.3833,HEARTS CONTENT,1.1279121515684785,1041.6407470703125
840,1416,1181.0,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,1.049091193065247,1305.6309814453125
841,372,1494.0,8.278348998002409,-17.79113416591288,52.3706,-126.685,BELLA COOLA,1.4146848866326427,1224.8267822265625
841,374,1105.0,8.274041871210073,-17.733803823622914,52.3875,-126.596,BELLA COOLA A,1.1866956400871658,1079.9576416015625
841,559,360.0,8.250983952682637,-9.556669553050979,54.7333,-113.53299999999999,BAPTISTE LAKE,0.9513941091928689,438.8598327636719
841,1417,1031.0,8.259804886558204,28.42212033005052,47.6242,-52.6642,LOGY BAY,0.8936684727762886,1338.030517578125
842,763,359.0,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,0.9493872408549175,438.5658874511719
843,559,354.0,8.338229481889595,-9.541711828422075,54.8217,-113.54,ATHABASCA 2,0.9374559913290558,437.96173095703125
844,1362,775.0,8.376252538700799,26.01104722118268,48.9333,-55.6667,GRAND FALLS,0.939655658449966,956.5700073242188
844,1405,1001.0,8.417490078193131,27.88724277643921,48.0333,-53.2167,NEW CHELSEA,1.1212869380845634,1035.3831787109375
845,352,2564.0,8.435665507273315,-18.679171105043885,52.185,-128.112,DRYAD POINT,1.1182879577253262,2659.1826171875
845,1392,982.0,8.455403278865548,27.32675373010038,48.35,-53.9017,LETHBRIDGE,1.1371047408980088,1001.6011352539062
846,359,4158.0,8.487610914967222,-18.370107317642987,52.35,-127.68299999999999,OCEAN FALLS,2.121205922580634,2273.4501953125
846,1363,829.0,8.501009717060045,26.02859585220155,49.0333,-55.55,WOODDALE BISHOP'S FALLS,1.006902419121504,954.8847045898438
847,433,446.0,8.535411084208292,-15.1078391603984,53.5314,-122.699,HIXON,0.8587701201543272,602.3400268554688
847,503,431.0,8.532085520150167,-12.024911843518485,54.4247,-117.741,SIMONETTE,1.0959553862189673,456.1085205078125
848,349,2689.0,8.583672151048917,-18.814523845819107,52.2697,-128.407,IVORY ISLAND,1.156477658815073,2696.729248046875
848,1324,931.0,8.568414912870594,24.31154833282076,49.9117,-57.7889,COW HEAD,0.9822515482594685,1099.2861328125
849,1366,827.0,8.611102176608682,26.155877500630655,49.0667,-55.3,RATTLING BRK NORRIS ARM,1.0076041380162832,951.9176025390625
849,1389,888.0,8.600009622994977,27.17670918430327,48.55,-53.9833,TERRA NOVA NAT PARK HQ,1.0492778174504185,981.5360717773438
850,345,2646.0,8.650836671452103,-18.9954872190085,52.2617,-128.719,MCINNES ISLAND,1.1110084589917466,2762.207275390625
850,1398,1095.0,8.674622237635432,27.600020735251498,48.4,-53.3833,LOCKSTON,1.2348049332833455,1028.48876953125
851,566,347.0,8.714012642979082,-9.248503698991417,55.25,-113.18299999999999,CALLING LAKE RS,0.8996498685057416,447.3420715332031
851,1337,740.0,8.71890176481015,24.90090147023769,49.7667,-56.8833,SOPS ARM WHITE BAY,0.8448832233328049,1015.8248291015625
852,1350,740.0,8.736699349311783,25.49020065588056,49.5,-56.0833,SPRINGDALE,0.9142533846182246,938.747802734375
852,1376,798.0,8.743890975982405,26.6323194328237,48.9464,-54.5769,GANDER INT'L A,0.9748799809225185,949.3700561523438
853,628,323.0,8.809364042689996,-6.468147253388817,55.8333,-108.43299999999999,BUFFALO NARROWS A,0.8198223728044458,456.94775390625
853,1296,879.0,8.814282270815493,23.06720997624393,50.7,-59.3167,TETE A LA BALEINE,0.9798874254916571,1040.3907470703125
853,1361,855.0,8.810253366767206,25.964771266328885,49.3333,-55.4,POINT LEAMINGTON,1.042277866113375,951.4071044921875
855,435,420.0,8.87826046466807,-15.032157730656927,53.88,-122.76700000000001,PRINCE GEORGE STP,0.8612263821942632,565.6082763671875
855,436,423.0,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,0.8635620625230293,568.1076049804688
855,696,356.0,8.870036534220121,-3.4550762698963178,56.2333,-103.15,WHITESAND DAM,0.9114066251323211,453.0244140625
855,804,320.0,8.876406118523924,1.2834890209619778,56.3575,-94.7106,GILLAM A,0.8629429815055067,430.0823974609375
855,1177,504.0,8.894474268549919,17.832949980002578,52.9272,-66.8742,WABUSH LAKE A,0.8037730492541489,727.2452392578125
855,1401,1035.0,8.862958881108412,27.72026672740628,48.5,-53.0833,PORT UNION,1.1598666743263855,1034.942138671875
856,313,1487.0,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,0.6567703273931877,2625.91845703125
856,1323,768.0,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,0.8533442059478489,1043.808349609375
856,1369,775.0,8.920267481638986,26.294066602940795,49.2667,-54.8833,COMFORT COVE,0.9540031634063537,942.1838989257812
857,351,4916.0,8.955361509771853,-18.73384631813608,52.6431,-128.524,BOAT BLUFF,2.0385526165600023,2796.87939453125
858,1398,804.0,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA,0.9009978803462937,1034.942138671875
859,513,348.0,9.080275297690294,-11.587901017642837,55.0667,-117.26700000000001,VALLEYVIEW RS,0.9001410345529329,448.3864440917969
860,1344,707.0,9.126899980535624,25.19420966747453,49.9833,-56.1833,BAIE VERTE,0.8728441284485318,939.4345092773438
861,1022,409.0,9.143254450485722,10.963379553343792,55.2833,-77.75,KUUJJUARAPIK A,0.8690026092344874,545.865966796875
864,420,340.0,9.266958981084832,-15.683230054256573,54.0333,-124.01700000000001,VANDERHOOF,0.724905506157303,543.9779663085938
866,1378,780.0,9.374574294155106,26.712697079443277,49.45,-53.9833,MUSGRAVE HARBOUR,0.9837741606024545,919.566162109375
867,393,264.0,9.431757678723434,-16.88310733938605,53.7722,-125.99700000000001,OOTSA L SKINS L SPILLWAY,0.5972211007675852,512.6873168945312
867,493,310.0,9.437642625030247,-12.46008114715757,55.1797,-118.885,GRANDE PRAIRIE A,0.9297026870946947,386.7242431640625
867,723,326.0,9.423099719603844,-2.2572180214763757,56.8639,-101.07600000000001,LYNN LAKE A,0.8464992557389558,446.6576843261719
868,410,332.0,9.476930374662293,-16.131142824603266,54.0783,-124.84700000000001,FRASER LAKE NORTH SHORE,0.7328527145989471,525.4182739257812
869,482,333.0,9.501554731195675,-12.963640069975082,55.1,-119.75,ELMWORTH CDA EPF,1.028673854430916,375.4484558105469
869,561,344.0,9.492286227003998,-9.457865618422842,55.9667,-113.833,WABASCA RS,0.8871464410792314,449.7248840332031
870,391,259.0,9.527543810376411,-16.98469079438451,53.825,-126.214,WISTARIA,0.56704946568305,529.7398071289062
870,487,304.0,9.539950230363896,-12.7402776438216,55.2,-119.4,BEAVERLODGE CDA,0.9448063913198822,373.1767272949219
871,340,3156.0,9.606712845887811,-19.221120663833677,53.05,-129.683,ETHELDA BAY,1.394622523487618,2624.60595703125
873,367,1694.0,9.668382256932587,-18.04680631059615,53.5631,-127.943,KEMANO,1.2525839029392292,1568.5211181640625
873,370,1027.0,9.662620634966355,-17.890827572639445,53.6167,-127.7,TAHTSA LAKE WEST,0.8784758966036996,1355.8897705078125
874,420,291.0,9.717265372311257,-15.687084417366203,54.4553,-124.286,FORT ST JAMES,0.5986592433258425,563.763671875
877,597,328.0,9.871182472145804,-7.876901137946268,56.65,-111.21700000000001,FORT MCMURRAY A,0.8438042211147296,450.833251953125
877,1323,803.0,9.858365396681622,24.266777866488194,51.0667,-56.8833,PLUM POINT,0.9876022014629581,943.0121459960938
878,393,353.0,9.888833021600623,-16.881141507619233,54.1986,-126.277,EQUITY SILVER,0.7470008662071234,548.0717163085938
879,405,299.0,9.947702498303515,-16.339207248587513,54.4464,-125.46,BABINE LAKE PINKUT CREEK,0.6186254308822774,560.5665893554688
879,503,310.0,9.939396239798514,-12.01383613393464,55.7833,-118.383,WANHAM CDA,0.931866348245691,385.8263244628906
880,668,318.0,10.011841930809885,-4.721178101861767,57.25,-105.617,KEY LAKE,0.7852850568867706,469.6600036621094
881,362,1850.0,10.041414396418308,-18.239550515214027,53.8333,-128.483,KILDALA,1.2990612459344875,1651.679931640625
883,1315,651.0,10.104162651119204,23.912489411212096,51.45,-57.1833,LOURDES DE BLANC SABLON A,0.8090103096666019,933.27734375
884,390,292.0,10.156776439537508,-17.022569904261303,54.3964,-126.66799999999999,HOUSTON,0.5864809360929332,577.4478149414062
884,480,312.0,10.186876121441845,-13.011477242341922,55.7417,-120.182,DAWSON CREEK A,0.9879373713862307,366.27642822265625
885,505,310.0,10.212029191845676,-11.935249413927469,56.0667,-118.383,FAIRVIEW,0.9591461326039601,374.8527526855469
885,517,277.0,10.226946829363605,-11.381198804475845,56.2269,-117.447,PEACE RIVER A,0.8356386984438459,384.4545593261719
885,1332,705.0,10.22496869975254,24.69163991616017,51.1833,-56.0167,MAIN BROOK,0.9674266670280456,845.1909790039062
886,332,2080.0,10.244511347696957,-19.566051581903263,53.4928,-130.638,BONILLA ISLAND,1.0873012562046103,2218.693115234375
886,361,2394.0,10.254965878796023,-18.291391681600675,54.0097,-128.705,KITIMAT 2,1.747696384052163,1588.7001953125
886,362,1819.0,10.278921942378743,-18.23487841995713,54.0536,-128.634,KITIMAT TOWNSITE,1.374449532892211,1534.9268798828125
887,315,1309.0,10.323304131822256,-20.314453931732185,53.2539,-131.813,SANDSPIT A,0.923622372875229,1643.724365234375
889,389,307.0,10.411384446648935,-17.06629771890977,54.6167,-126.9,QUICK,0.565693483533581,629.420654296875
889,462,315.0,10.382100207627825,-13.816510353920053,55.6872,-121.62700000000001,CHETWYND A,1.0082567055071272,362.3457946777344
890,400,314.0,10.439091054964168,-16.589275167373547,54.8158,-126.163,TOPLEY LANDING,0.5907310162004517,616.4866333007812
891,348,3373.0,10.47224074809898,-18.865248009186026,53.9833,-129.733,FALLS RIVER,1.663247958339484,2352.031494140625
891,717,291.0,10.462360358735381,-2.5285093821783726,57.8862,-101.681,BROCHET A,0.7658721957482425,440.6770935058594
893,316,1187.0,10.580676921688248,-20.282238138821803,53.5,-131.95,TLELL,0.8497402344818824,1620.124267578125
895,367,985.0,10.64544044520589,-18.038806278710556,54.4664,-128.577,TERRACE A,1.0149281229258753,1125.6016845703125
895,387,351.0,10.665533425795687,-17.140960439352252,54.8247,-127.18299999999999,SMITHERS A,0.5923637872195359,687.23046875
895,477,304.0,10.677005984022564,-13.157579899458353,56.1667,-120.68799999999999,TAYLOR FLATS,1.0117347934326537,348.49029541015625
895,493,305.0,10.639302036462185,-12.456648000919323,56.3333,-119.48299999999999,CLEARDALE,0.9461742740936091,373.8630065917969
895,503,291.0,10.666039301132042,-12.008505737709303,56.4833,-118.73299999999999,EUREKA RIVER,0.8914018150103805,378.6197509765625
895,1162,403.0,10.642722973708436,17.15060312140212,54.8,-66.8167,SCHEFFERVILLE A,0.7559823134452054,618.2686157226562
896,367,959.0,10.689044309420586,-18.0506950968583,54.5019,-128.625,TERRACE PCC,0.9821913700586885,1132.416748046875
897,477,296.0,10.753806257076697,-13.163717285063106,56.2381,-120.74,FORT ST JOHN A,0.9865638623888973,347.976806640625
897,478,307.0,10.73966999815338,-13.13445007892556,56.2333,-120.68299999999999,BALDONNEL,1.0182490109103512,349.6778869628906
898,684,361.0,10.776852701726542,-4.019039624140345,58.0833,-104.48299999999999,CIGAR LAKE,0.8922026215909152,469.27508544921875
899,1255,566.0,10.842940456164209,21.25454186850438,53.3167,-60.4167,GOOSE A,0.9014492399822037,728.2138671875
901,315,1425.0,10.907882409417866,-20.356343588573555,53.7637,-132.299,SEWALL MASSET INLET,1.1525676772058455,1433.944091796875
901,342,2465.0,10.925168419012316,-19.12359427311639,54.2925,-130.445,PRINCE RUPERT A,1.3087222927416406,2184.505859375
901,344,2894.0,10.904989427957704,-19.059820062096275,54.3,-130.333,PRINCE RUPERT R PARK,1.5364877546427214,2184.505859375
901,345,2960.0,10.914257496835749,-19.014470234994228,54.326800000000006,-130.26999999999998,PRINCE RUPERT MONT CIRC,1.5515005045028665,2212.705322265625
903,521,271.0,11.006337222673906,-11.234842692854182,57.0167,-117.56700000000001,NOTIKEWIN EAST,0.8618976922225873,364.6677551269531
904,425,307.0,11.047399217578207,-15.445471313000713,55.7855,-124.70100000000001,GERMANSEN LANDING,0.7659140645936776,464.88134765625
905,391,557.0,11.09253564174413,-16.956201988911918,55.2886,-127.171,SUSKWA VALLEY,0.8871628302308449,728.1748046875
908,342,2271.0,11.239871559683275,-19.14849221056054,54.5686,-130.708,GREEN ISLAND,1.3218876126722117,1992.5369873046875
909,810,247.0,11.268490682622877,1.5517817622508403,58.7392,-94.0664,CHURCHILL A,0.789243269941505,362.9692687988281
913,368,779.0,11.456778063183705,-17.971764008077084,55.2375,-129.03,NASS CAMP,0.7639142429679426,1182.70556640625
915,310,1789.0,11.545163694436308,-20.54536787529786,54.2552,-133.058,LANGARA,1.4260009220604504,1455.0379638671875
924,607,251.0,11.942013308392715,-7.427243662432282,58.7667,-111.117,FORT CHIPEWYAN A,0.7938864150409289,366.6900634765625
928,1292,592.0,12.126358983270919,22.883799444538962,53.7083,-57.035,CARTWRIGHT,1.0024377587359523,684.9329833984375
929,1000,251.0,12.184706889709847,9.988977488368288,58.4667,-78.0833,INUKJUAK UA,0.7433183484627124,391.63604736328125
932,364,1334.0,12.314069788778712,-18.18701005126701,55.9361,-129.985,STEWART A,1.0884238558578478,1421.482666015625
937,535,258.0,12.498830656358052,-10.594224739549533,58.6214,-117.165,HIGH LEVEL A,0.8728730805559507,342.80914306640625
954,602,242.0,13.254432412961972,-7.616430689969889,60.0203,-111.962,FORT SMITH A,0.8039575671306877,349.1130065917969
957,1115,303.0,13.3816017084914,15.062915391847254,58.1,-68.4167,KUUJJUAQ A,0.8189029028831136,429.13507080078125
957,1207,427.0,13.419876797675242,19.12294867359371,56.55,-61.6833,NAIN A,0.9653743318344559,512.998291015625
960,474,310.0,13.53351926237463,-13.294599528109782,58.8364,-122.59700000000001,FORT NELSON A,1.0624022359946728,338.4203796386719
962,807,174.0,13.627521603757163,1.4581972729819246,61.1,-94.0667,ARVIAT A,0.6345356589175225,318.0365295410156
975,439,329.0,14.18952153575388,-14.843595748408212,58.93,-125.76700000000001,MUNCHO LAKE,0.8868826763660939,430.2427062988281
977,560,231.0,14.311246323737668,-9.478976604874575,60.65,-116.0,HAY RIVER PARADISE GDNS,0.8399806522815598,318.9528503417969
981,564,201.0,14.468960203336742,-9.324605930233329,60.8397,-115.78299999999999,HAY RIVER A,0.7471267523791933,312.0222473144531
983,589,173.0,14.565388662023608,-8.223670798368683,61.1808,-113.69,FORT RESOLUTION A,0.6317326534886901,317.61175537109375
984,387,268.0,14.58973720034851,-17.142096595521583,58.4283,-130.011,DEASE LAKE,0.6640054036616647,468.1089782714844
993,475,308.0,14.99909914460157,-13.24175469075378,60.235,-123.46700000000001,FORT LIARD A,1.079063434624732,331.0453796386719
1000,397,325.0,15.329541690686431,-16.688320900735658,59.2833,-129.833,CASSIAR,0.9923676528371893,379.8346252441406
1002,827,185.0,15.389341884371548,2.3116704332428544,62.8167,-92.1167,RANKIN INLET A,0.7454518100847811,287.8299255371094
1008,644,170.0,15.66795069496372,-5.7587229165762075,62.7167,-109.167,FORT RELIANCE,0.5837582059223004,337.7533874511719
1013,416,260.0,15.880923220563833,-15.851020784876589,60.1165,-128.822,WATSON LAKE A,0.9833864173182227,306.6429138183594
1013,587,164.0,15.8941364226464,-8.283411299371597,62.4628,-114.44,YELLOWKNIFE A,0.6620118095416136,287.3173828125
1015,480,127.0,15.991103468858041,-13.014781168462859,61.2419,-123.742,YOHIN,0.36810300861397605,400.14569091796875
1017,590,165.0,16.072619752977165,-8.146267285656494,62.6667,-114.25,YELLOWKNIFE HYDRO,0.6448506508130961,296.76220703125
1018,511,225.0,16.085824204153216,-11.662896594650553,61.7603,-121.23700000000001,FORT SIMPSON A,0.8295951964791007,314.5575256347656
1022,390,285.0,16.267541990159472,-17.015767670368103,60.0,-131.183,SWIFT RIVER,0.8324358693928389,397.0798645019531
1026,359,202.0,16.444023617833746,-18.398745117416325,59.5667,-133.7,ATLIN,0.6362643807247653,368.211669921875
1032,420,275.0,16.706063792712854,-15.689370381057065,60.9333,-129.217,TUCHITUA,0.8136427604888562,391.9969787597656
1033,375,196.0,16.76506763477859,-17.660877209858345,60.1741,-132.736,TESLIN A,0.5797088391066508,392.1298828125
1034,784,146.0,16.80137872475479,0.41775555963923183,64.2989,-96.0778,BAKER LAKE A,0.6214044674234628,272.4973449707031
1038,329,726.0,16.983082636201104,-19.700385973890253,59.45,-136.36700000000002,PLEASANT CAMP,1.3688933583917218,615.107177734375
1042,373,226.0,17.167228308415275,-17.774534289370372,60.4833,-133.3,JOHNSONS CROSSING,0.6644791211174267,394.4671936035156
1043,355,151.0,17.214990770785967,-18.566272880339834,60.1743,-134.69799999999998,CARCROSS,0.5544907214592801,315.8395080566406
1043,914,159.0,17.235601653792568,6.170803303022934,64.1933,-83.3594,CORAL HARBOUR A,0.7446605173063126,247.64102172851562
1055,358,169.0,17.763557069731544,-18.449578384845026,60.71,-135.02700000000002,WHITEHORSE RIVERDALE,0.6820544810571857,287.3766174316406
1056,357,163.0,17.7729222850007,-18.468791200743226,60.7095,-135.069,WHITEHORSE A,0.6796371974946817,278.15972900390625
1056,500,208.0,17.788866578358476,-12.166171715709435,63.2094,-123.43700000000001,WRIGLEY A,0.751595280343473,320.968994140625
1060,358,222.0,17.946102464574828,-18.436260481215143,60.8764,-135.183,MAYO ROAD,0.949499329750498,271.1702880859375
1060,982,160.0,17.945778795694643,9.198410704987277,64.2303,-76.525,CAPE DORSET A,0.7380266814266022,251.43846130371094
